"locus_tag","gene_id","pathways"
"SAOUHSC_01105","3920747","sao00020_Citrate_cycle_(TCA_cycle), sao00190_Oxidative_phosphorylation, sao00650_Butanoate_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_01106","3920748","sao00470_D-Amino_acid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_01107","3920749","sao00230_Purine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_01108","3920750",NA
"SAOUHSC_01109","3920751",NA
"SAOUHSC_01110","3920752",NA
"SAOUHSC_01111","3920753",NA
"SAOUHSC_01112","3920754","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_01113","3920755",NA
"SAOUHSC_01114","3920717","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_01115","3920718","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_01118","3920719",NA
"gene-SAOUHSC_A01079",NA,NA
"SAOUHSC_01119","3920720",NA
"gene-SAOUHSC_A01081",NA,NA
"SAOUHSC_01120","3920721",NA
"SAOUHSC_01121","3920722",NA
"SAOUHSC_01122","3920723",NA
"SAOUHSC_01123","3920724",NA
"SAOUHSC_01124","3920725",NA
"SAOUHSC_01125","3920726",NA
"SAOUHSC_01127","3920727",NA
"SAOUHSC_01128","3920728","sao00220_Arginine_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01129","3920729","sao00220_Arginine_biosynthesis, sao00230_Purine_metabolism, sao00910_Nitrogen_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_01130","3920730",NA
"SAOUHSC_01131","3920731",NA
"SAOUHSC_01133","3920732","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_01134","3920733",NA
"gene-SAOUHSC_T0006",NA,NA
"SAOUHSC_01135","3920734","sao02024_Quorum_sensing"
"SAOUHSC_01136","3920735","sao02024_Quorum_sensing"
"SAOUHSC_01137","3920697",NA
"SAOUHSC_01138","3920698",NA
"SAOUHSC_01139","3920699",NA
"SAOUHSC_01140","3920700",NA
"SAOUHSC_01141","3920701",NA
"SAOUHSC_01142","3920702",NA
"SAOUHSC_01143","3920703",NA
"SAOUHSC_01144","3920704",NA
"SAOUHSC_01145","3920705","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways, sao01501_beta-Lactam_resistance"
"SAOUHSC_01146","3920706","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways, sao01502_Vancomycin_resistance"
"SAOUHSC_01147","3920707","sao00470_D-Amino_acid_metabolism, sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_01148","3920708",NA
"SAOUHSC_01149","3920709",NA
"SAOUHSC_01150","3920710",NA
"SAOUHSC_01152","3920711","sao00230_Purine_metabolism, sao00270_Cysteine_and_methionine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_01153","3920712",NA
"SAOUHSC_01154","3920713",NA
"SAOUHSC_01155","3920714",NA
"SAOUHSC_01156","3920715",NA
"SAOUHSC_01158","3920716",NA
"SAOUHSC_01159","3920911","sao00970_Aminoacyl-tRNA_biosynthesis"
"SAOUHSC_01160","3920912","sao00362_Benzoate_degradation, sao00622_Xylene_degradation, sao00643_Styrene_degradation, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01220_Degradation_of_aromatic_compounds"
"SAOUHSC_01161","3920913",NA
"SAOUHSC_01162","3920914","sao03060_Protein_export"
"SAOUHSC_01163","3920915",NA
"SAOUHSC_01164","3920916","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_01165","3920917",NA
"SAOUHSC_01166","3920918","sao00240_Pyrimidine_metabolism, sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01168","3920919","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01169","3920920","sao00220_Arginine_biosynthesis, sao00240_Pyrimidine_metabolism, sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01170","3920921","sao00220_Arginine_biosynthesis, sao00240_Pyrimidine_metabolism, sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01171","3920922","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01172","3920923","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01173","3920924",NA
"SAOUHSC_01174","3920925",NA
"SAOUHSC_01175","3920926",NA
"SAOUHSC_01176","3920927","sao00230_Purine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_01177","3920928","sao03020_RNA_polymerase"
"SAOUHSC_01178","3920929","sao00770_Pantothenate_and_CoA_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01179","3919312","sao03440_Homologous_recombination"
"SAOUHSC_01180","3919313",NA
"SAOUHSC_01181","3919314",NA
"SAOUHSC_01182","3919315",NA
"SAOUHSC_01183","3919316","sao00970_Aminoacyl-tRNA_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_01184","3919317",NA
"SAOUHSC_01185","3919318",NA
"SAOUHSC_01186","3919319",NA
"SAOUHSC_01187","3919320",NA
"SAOUHSC_01188","3919321","sao00730_Thiamine_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_01189","3919322","sao00030_Pentose_phosphate_pathway, sao00040_Pentose_and_glucuronate_interconversions, sao00710_Carbon_fixation_by_Calvin_cycle, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01190","3919323","sao00730_Thiamine_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01191","3919324","sao03010_Ribosome"
"SAOUHSC_01192","3919325",NA
"SAOUHSC_01193","3919326",NA
"SAOUHSC_01194","3919327","sao03440_Homologous_recombination"
"SAOUHSC_01196","3919328",NA
"SAOUHSC_01197","3919329","sao00561_Glycerolipid_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01198","3919330","sao00061_Fatty_acid_biosynthesis, sao00074_Mycolic_acid_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01212_Fatty_acid_metabolism"
"SAOUHSC_01199","3919331","sao00061_Fatty_acid_biosynthesis, sao00780_Biotin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01212_Fatty_acid_metabolism, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01200","3919467",NA
"SAOUHSC_01201","3919468","sao00998_Biosynthesis_of_various_antibiotics, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01203","3919469",NA
"SAOUHSC_01204","3919470",NA
"SAOUHSC_01205","3919471","sao02024_Quorum_sensing, sao03060_Protein_export, sao03070_Bacterial_secretion_system"
"SAOUHSC_01206","3919472",NA
"SAOUHSC_01207","3919473","sao02024_Quorum_sensing, sao03060_Protein_export, sao03070_Bacterial_secretion_system"
"SAOUHSC_01208","3919474","sao03010_Ribosome"
"SAOUHSC_01209","3919475",NA
"SAOUHSC_01210","3919476",NA
"SAOUHSC_01211","3919477","sao03010_Ribosome"
"SAOUHSC_01212","3919478",NA
"SAOUHSC_01213","3919479","sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_01214","3919480",NA
"SAOUHSC_01215","3919481","sao03030_DNA_replication"
"SAOUHSC_01216","3919482","sao00020_Citrate_cycle_(TCA_cycle), sao00640_Propanoate_metabolism, sao00660_C5-Branched_dibasic_acid_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_01218","3919483","sao00020_Citrate_cycle_(TCA_cycle), sao00640_Propanoate_metabolism, sao00660_C5-Branched_dibasic_acid_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_01219","3919484",NA
"SAOUHSC_01220","3919485",NA
"SAOUHSC_01221","3920249",NA
"SAOUHSC_01222","3920250",NA
"SAOUHSC_01223","3920251",NA
"SAOUHSC_01224","3920252",NA
"SAOUHSC_01225","3920253",NA
"SAOUHSC_01226","3920254",NA
"SAOUHSC_01228","3920255",NA
"SAOUHSC_01230","3920256",NA
"SAOUHSC_01232","3920257",NA
"SAOUHSC_01233","3920258",NA
"SAOUHSC_01234","3920259",NA
"SAOUHSC_01235","3920260","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01236","3920261",NA
"SAOUHSC_01237","3920262","sao00550_Peptidoglycan_biosynthesis, sao00900_Terpenoid_backbone_biosynthesis, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01238","3920263","sao00564_Glycerophospholipid_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01239","3920264",NA
"SAOUHSC_01240","3920265","sao00970_Aminoacyl-tRNA_biosynthesis"
"SAOUHSC_01241","3920266","sao03030_DNA_replication, sao03430_Mismatch_repair, sao03440_Homologous_recombination"
"SAOUHSC_01242","3920267",NA
"SAOUHSC_01243","3920268",NA
"SAOUHSC_01244","3919975",NA
"SAOUHSC_01245","3919976",NA
"SAOUHSC_01246","3919977",NA
"SAOUHSC_01247","3919978",NA
"SAOUHSC_01248","3919979",NA
"SAOUHSC_01249","3919980","sao00740_Riboflavin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01250","3919981","sao03010_Ribosome"
"SAOUHSC_01251","3919982","sao03018_RNA_degradation"
"SAOUHSC_01252","3919983","sao03018_RNA_degradation"
"SAOUHSC_01253","3919984",NA
"SAOUHSC_01254","3919985",NA
"SAOUHSC_01255","3919986",NA
"SAOUHSC_01256","3919987",NA
"SAOUHSC_01257","3919988","sao00061_Fatty_acid_biosynthesis, sao00780_Biotin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01212_Fatty_acid_metabolism, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_01258","3919989",NA
"SAOUHSC_01259","3919990",NA
"SAOUHSC_01260","3919991","sao00564_Glycerophospholipid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_01261","3919992",NA
"SAOUHSC_01262","3919993","sao03440_Homologous_recombination"
"SAOUHSC_01263","3919916","sao03018_RNA_degradation"
"SAOUHSC_01264","3919917",NA
"SAOUHSC_01265","3919918","sao00230_Purine_metabolism, sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_01266","3919919","sao00010_Glycolysis_/_Gluconeogenesis, sao00020_Citrate_cycle_(TCA_cycle), sao00620_Pyruvate_metabolism, sao00650_Butanoate_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01210_2-Oxocarboxylic_acid_metabolism"
"SAOUHSC_01267","3919920","sao00010_Glycolysis_/_Gluconeogenesis, sao00020_Citrate_cycle_(TCA_cycle), sao00620_Pyruvate_metabolism, sao00650_Butanoate_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01210_2-Oxocarboxylic_acid_metabolism"
"SAOUHSC_01268","3919921",NA
"SAOUHSC_01269","3919922",NA
"SAOUHSC_01270","3919923",NA
"SAOUHSC_01271","3919924",NA
"SAOUHSC_01272","3919925","sao03430_Mismatch_repair"
"SAOUHSC_01273","3919926","sao03430_Mismatch_repair"
"SAOUHSC_01274","3919927",NA
"SAOUHSC_01275","3919928",NA
"SAOUHSC_01276","3919929","sao00561_Glycerolipid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_01278","3919930","sao00564_Glycerophospholipid_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01279","3919931",NA
"SAOUHSC_01280","3919932","sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01281","3919933","sao02024_Quorum_sensing, sao03018_RNA_degradation"
"SAOUHSC_01282","3919934","sao00480_Glutathione_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_01283","3919935",NA
"SAOUHSC_01284","3920171",NA
"SAOUHSC_01285","3920172",NA
"SAOUHSC_01287","3920173","sao00220_Arginine_biosynthesis, sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao00910_Nitrogen_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids, sao02020_Two-component_system"
"SAOUHSC_01288","3920174",NA
"SAOUHSC_01289","3920175",NA
"SAOUHSC_01290","3920176",NA
"SAOUHSC_01291","3920177",NA
"SAOUHSC_01292","3920178",NA
"SAOUHSC_01293","3920179",NA
"SAOUHSC_01294","3920180",NA
"SAOUHSC_01295","3920181",NA
"SAOUHSC_01296","3920182",NA
"SAOUHSC_01297","3920183",NA
"SAOUHSC_01298","3920184",NA
"SAOUHSC_01299","3920185",NA
"SAOUHSC_01300","3920186",NA
"SAOUHSC_01301","3920187",NA
"SAOUHSC_01302","3920188",NA
"SAOUHSC_01303","3920189",NA
"SAOUHSC_01304","3920131",NA
"SAOUHSC_01305","3920132",NA
"SAOUHSC_01306","3920133",NA
"SAOUHSC_01307","3920134","sao00260_Glycine,_serine_and_threonine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01309","3920135",NA
"SAOUHSC_01310","3920136","sao00564_Glycerophospholipid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_01311","3920137",NA
"SAOUHSC_01312","3920138",NA
"SAOUHSC_01313","3920139","sao02020_Two-component_system"
"SAOUHSC_01314","3920140","sao02020_Two-component_system"
"SAOUHSC_01315","3920141",NA
"SAOUHSC_01316","3920142",NA
"SAOUHSC_01317","3920143",NA
"SAOUHSC_01318","3920144",NA
"SAOUHSC_01319","3920145","sao00260_Glycine,_serine_and_threonine_metabolism, sao00261_Monobactam_biosynthesis, sao00270_Cysteine_and_methionine_metabolism, sao00300_Lysine_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01210_2-Oxocarboxylic_acid_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01320","3920146","sao00260_Glycine,_serine_and_threonine_metabolism, sao00270_Cysteine_and_methionine_metabolism, sao00300_Lysine_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01321","3920147","sao00260_Glycine,_serine_and_threonine_metabolism, sao00750_Vitamin_B6_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01322","3920148","sao00260_Glycine,_serine_and_threonine_metabolism, sao00270_Cysteine_and_methionine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01323","3920149",NA
"SAOUHSC_01324","3920150",NA
"SAOUHSC_01325","3920190",NA
"SAOUHSC_01326","3920191",NA
"SAOUHSC_01327","3920192","sao00380_Tryptophan_metabolism, sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01200_Carbon_metabolism, sao04146_Peroxisome"
"SAOUHSC_01328","3920193","sao03010_Ribosome"
"SAOUHSC_01329","3920194","sao03010_Ribosome"
"SAOUHSC_01330","3920195","sao00230_Purine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_01331","3920196",NA
"SAOUHSC_01332","3920197",NA
"SAOUHSC_01333","3920198",NA
"SAOUHSC_01334","3920199",NA
"SAOUHSC_01336","3920200",NA
"SAOUHSC_01337","3920201","sao00030_Pentose_phosphate_pathway, sao00710_Carbon_fixation_by_Calvin_cycle, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01338","3920202",NA
"SAOUHSC_01339","3920203",NA
"SAOUHSC_01340","3920204",NA
"SAOUHSC_01341","3920205",NA
"SAOUHSC_01342","3920206",NA
"SAOUHSC_01343","3920207",NA
"SAOUHSC_01344","3920208",NA
"SAOUHSC_01346","3920052",NA
"SAOUHSC_01347","3920053","sao00020_Citrate_cycle_(TCA_cycle), sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao00640_Propanoate_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01210_2-Oxocarboxylic_acid_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01348","3920054",NA
"SAOUHSC_01349","3920055",NA
"SAOUHSC_01350","3920056","sao00561_Glycerolipid_metabolism, sao00564_Glycerophospholipid_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_01351","3920057",NA
"SAOUHSC_01352","3920058",NA
"SAOUHSC_01353","3920059",NA
"SAOUHSC_01354","3920060",NA
"SAOUHSC_01356","3920061",NA
"SAOUHSC_01357","3920062",NA
"SAOUHSC_01358","3920063",NA
"SAOUHSC_01359","3920064","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao02020_Two-component_system, sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_01360","3920065",NA
"SAOUHSC_01361","3920066","sao00552_Teichoic_acid_biosynthesis"
"SAOUHSC_01362","3920067","sao00362_Benzoate_degradation, sao00622_Xylene_degradation, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01220_Degradation_of_aromatic_compounds"
"SAOUHSC_01363","3920068",NA
"SAOUHSC_01364","3920069","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao00401_Novobiocin_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01365","3920070",NA
"SAOUHSC_01366","3920071","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids, sao02024_Quorum_sensing"
"SAOUHSC_01367","3920776","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids, sao02024_Quorum_sensing"
"SAOUHSC_01368","3920777","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01369","3920778","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01370","3920779","sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01371","3920780","sao00260_Glycine,_serine_and_threonine_metabolism, sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01372","3920781","sao00260_Glycine,_serine_and_threonine_metabolism, sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_01373","3920782","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_01374","3920783","sao00550_Peptidoglycan_biosynthesis, sao01100_Metabolic_pathways"
"SAOUHSC_01375","3920784",NA
"SAOUHSC_01376","3920785",NA
"SAOUHSC_01377","3920786","sao02024_Quorum_sensing"
"SAOUHSC_01378","3920787","sao02024_Quorum_sensing"
"SAOUHSC_01379","3920788","sao02024_Quorum_sensing"
"SAOUHSC_01380","3920789","sao02024_Quorum_sensing"
"SAOUHSC_01381","3920790",NA
"SAOUHSC_01382","3920791",NA
"SAOUHSC_01383","3920792",NA
"SAOUHSC_01384","3920793",NA
"SAOUHSC_01385","3920794","sao02010_ABC_transporters"
"SAOUHSC_01386","3920677","sao02010_ABC_transporters"
"SAOUHSC_01387","3920678","sao02010_ABC_transporters"
"SAOUHSC_01388","3920679",NA
"SAOUHSC_01389","3920680","sao02010_ABC_transporters, sao02020_Two-component_system"
"gene-SAOUHSC_A01332",NA,NA
"SAOUHSC_01390","3920681",NA
"SAOUHSC_01391","3920682",NA
"SAOUHSC_01392","3920683",NA
"SAOUHSC_01394","3920684","sao00260_Glycine,_serine_and_threonine_metabolism, sao00261_Monobactam_biosynthesis, sao00270_Cysteine_and_methionine_metabolism, sao00300_Lysine_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01210_2-Oxocarboxylic_acid_metabolism, sao01230_Biosynthesis_of_amino_acids"
